time,latitude,longitude,depth,mag,place,type,year,month
1975-10-20 22:25:29+00:00,-16.256,-177.43,33.0,6.5,"227 km SSE of Alo, Wallis and Futuna",earthquake,1975,October
1975-10-20 15:59:19+00:00,-6.87,155.176,56.0,5.1,"70 km SSW of Panguna, Papua New Guinea",earthquake,1975,October
1975-10-17 14:04:08+00:00,10.264,121.801,38.0,5.2,"25 km SW of Magdalena, Philippines",earthquake,1975,October
1975-10-17 06:42:24+00:00,-6.565,154.952,43.0,5.2,"65 km WSW of Panguna, Papua New Guinea",earthquake,1975,October
1975-10-15 17:24:32+00:00,-24.746,-175.18,33.0,5.4,south of Tonga,earthquake,1975,October
1975-10-15 14:52:21+00:00,29.205,129.985,12.0,5.2,"105 km NNE of Naze, Japan",earthquake,1975,October
1975-10-11 14:35:15+00:00,-24.894,-175.119,9.0,7.8,south of Tonga,earthquake,1975,October
1975-10-10 11:49:50+00:00,-6.101,146.566,47.0,5.0,"80 km ENE of Kainantu, Papua New Guinea",earthquake,1975,October
1975-10-08 08:15:50+00:00,28.197,55.655,51.0,5.3,"124 km ESE of D?r?b, Iran",earthquake,1975,October
1975-10-04 20:14:54+00:00,33.7,142.132,18.0,5.0,"231 km SE of Katsuura, Japan",earthquake,1975,October
1975-10-03 18:34:08+00:00,64.439,-17.285,33.0,5.4,"102 km W of Höfn, Iceland",earthquake,1975,October
1975-11-24 21:33:30+00:00,-3.75,-11.985,33.0,5.0,north of Ascension Island,earthquake,1975,November
1975-11-24 09:51:46+00:00,43.282,147.599,36.0,5.3,"91 km SE of Shikotan, Russia",earthquake,1975,November
1975-11-24 07:58:03+00:00,43.289,147.546,43.0,5.7,"87 km SE of Shikotan, Russia",earthquake,1975,November
1975-11-24 03:34:49+00:00,-18.953,-172.685,33.0,5.2,"140 km ESE of Neiafu, Tonga",earthquake,1975,November
1975-11-20 12:10:25+00:00,13.036,125.745,33.0,5.3,"80 km NE of Cabatuan, Philippines",earthquake,1975,November
1975-11-15 20:18:47+00:00,11.533,126.636,33.0,5.1,"110 km NE of Sulangan, Philippines",earthquake,1975,November
1975-11-14 22:27:46+00:00,-10.07,161.507,67.0,5.4,Solomon Islands,earthquake,1975,November
1975-11-13 15:48:46+00:00,50.303,156.69,69.0,5.1,"57 km SE of Severo-Kuril’sk, Russia",earthquake,1975,November
1975-11-12 17:23:00+00:00,4.154,125.482,36.0,5.0,"138 km S of Sarangani, Philippines",earthquake,1975,November
1975-11-02 19:47:13+00:00,-6.454,154.988,87.0,5.1,"57 km WSW of Panguna, Papua New Guinea",earthquake,1975,November
1975-12-29 03:39:43+00:00,-56.772,-68.478,14.0,6.5,"218 km S of Ushuaia, Argentina",earthquake,1975,December
1975-12-24 19:55:11+00:00,27.076,55.499,33.0,5.0,southern Iran,earthquake,1975,December
1975-12-24 14:57:35+00:00,-10.736,163.302,33.0,5.7,"154 km ESE of Kirakira, Solomon Islands",earthquake,1975,December
1975-12-15 13:38:06+00:00,0.631,-26.055,33.0,5.5,central Mid-Atlantic Ridge,earthquake,1975,December
1975-12-14 22:14:40+00:00,13.027,125.785,33.0,5.2,"82 km NE of Cabatuan, Philippines",earthquake,1975,December
1975-12-13 23:36:48+00:00,-65.227,-179.89,33.0,5.3,Pacific-Antarctic Ridge,earthquake,1975,December
1975-12-11 16:43:14+00:00,44.794,148.992,67.0,5.6,"100 km ESE of Kuril’sk, Russia",earthquake,1975,December
1975-12-03 17:06:57+00:00,9.275,126.278,69.0,5.3,"9 km E of Cortes, Philippines",earthquake,1975,December
1976-01-24 22:39:05+00:00,44.499,149.183,47.0,5.6,"131 km SE of Kuril’sk, Russia",earthquake,1976,January
1976-01-22 17:49:03+00:00,44.585,149.429,46.0,5.4,"141 km ESE of Kuril’sk, Russia",earthquake,1976,January
1976-01-22 17:09:46+00:00,44.193,149.304,28.0,5.0,"161 km SE of Kuril’sk, Russia",earthquake,1976,January
1976-01-22 16:05:17+00:00,18.93,120.035,32.0,5.2,"76 km NW of Davila, Philippines",earthquake,1976,January
1976-01-22 15:04:01+00:00,44.671,149.46,47.0,5.1,"139 km ESE of Kuril’sk, Russia",earthquake,1976,January
1976-01-21 13:32:18+00:00,-32.419,-179.209,130.0,5.5,south of the Kermadec Islands,earthquake,1976,January
1976-01-21 10:22:49+00:00,44.496,149.309,50.0,5.6,"139 km SE of Kuril’sk, Russia",earthquake,1976,January
1976-01-21 10:19:12+00:00,44.537,149.426,47.0,5.8,"144 km ESE of Kuril’sk, Russia",earthquake,1976,January
1976-01-20 19:16:12+00:00,-21.921,-174.104,33.0,5.4,"109 km SE of ‘Ohonua, Tonga",earthquake,1976,January
1976-01-19 07:56:07+00:00,-22.631,179.204,578.0,5.1,south of the Fiji Islands,earthquake,1976,January
1976-01-17 20:41:35+00:00,-58.147,-24.02,33.0,5.0,South Sandwich Islands region,earthquake,1976,January
1976-01-17 07:05:50+00:00,-29.364,-176.506,41.0,5.1,Kermadec Islands region,earthquake,1976,January
1976-01-16 10:54:28+00:00,-21.2,168.664,33.0,5.3,"Loyalty Islands, New Caledonia",earthquake,1976,January
1976-01-15 17:22:04+00:00,-29.686,-176.722,33.0,5.1,Kermadec Islands region,earthquake,1976,January
1976-01-15 03:30:09+00:00,-29.434,-176.843,33.0,5.2,Kermadec Islands region,earthquake,1976,January
1976-01-15 01:54:51+00:00,-28.654,-176.818,33.0,5.4,Kermadec Islands region,earthquake,1976,January
1976-01-15 00:45:57+00:00,-29.305,-176.42,33.0,5.7,Kermadec Islands region,earthquake,1976,January
1976-01-14 18:34:50+00:00,-28.612,-176.725,37.0,5.4,Kermadec Islands region,earthquake,1976,January
1976-01-12 20:19:57+00:00,34.386,32.453,20.0,5.0,"38 km SW of Pissoúri, Cyprus",earthquake,1976,January
1976-01-12 17:50:24+00:00,34.318,32.529,33.0,5.1,"42 km SSW of Pissoúri, Cyprus",earthquake,1976,January
1976-01-10 12:51:25+00:00,42.136,83.394,34.0,5.4,"60 km NE of Kuqa, China",earthquake,1976,January
1976-01-08 10:30:45+00:00,51.682,159.104,33.0,5.5,"146 km SSE of Vilyuchinsk, Russia",earthquake,1976,January
1976-01-02 16:33:49+00:00,-11.496,66.352,33.0,5.2,Mid-Indian Ridge,earthquake,1976,January
1976-02-28 16:27:09+00:00,-39.999,-74.727,9.0,6.0,"111 km W of Corral, Chile",earthquake,1976,February
1976-02-27 11:00:58+00:00,-28.142,-177.581,146.0,5.3,Kermadec Islands region,earthquake,1976,February
1976-02-23 15:14:16+00:00,51.471,-130.442,16.0,6.0,"254 km WNW of Port McNeill, Canada",earthquake,1976,February
1976-02-22 16:15:17+00:00,44.153,15.718,33.0,5.2,"6 km SSE of Obrovac, Croatia",earthquake,1976,February
1976-02-21 08:45:07+00:00,-22.951,171.812,48.0,5.6,southeast of the Loyalty Islands,earthquake,1976,February
1976-02-20 23:19:45+00:00,38.365,73.479,114.0,5.0,"47 km WNW of Murghob, Tajikistan",earthquake,1976,February
1976-02-16 08:13:45+00:00,-23.475,179.983,539.0,5.0,south of the Fiji Islands,earthquake,1976,February
1976-02-06 01:50:30+00:00,-33.448,-179.409,60.0,5.3,south of the Kermadec Islands,earthquake,1976,February
1976-02-05 08:14:05+00:00,14.142,53.333,33.0,5.0,"161 km N of Qalans?yah, Yemen",earthquake,1976,February
1976-02-04 23:42:02+00:00,-16.901,-172.037,33.0,5.0,"215 km ESE of Hihifo, Tonga",earthquake,1976,February
1976-02-03 18:03:52+00:00,-18.108,-175.032,212.0,5.7,"125 km WNW of Neiafu, Tonga",earthquake,1976,February
1976-02-02 03:30:46+00:00,51.474,159.402,49.0,5.1,"175 km SSE of Vilyuchinsk, Russia",earthquake,1976,February
1976-02-01 06:38:00+00:00,-29.453,-177.295,62.0,5.6,"Kermadec Islands, New Zealand",earthquake,1976,February
1976-03-27 08:49:32+00:00,-38.795,78.328,33.0,5.9,Mid-Indian Ridge,earthquake,1976,March
1976-03-26 20:15:25+00:00,-58.864,-25.557,33.0,5.7,South Sandwich Islands region,earthquake,1976,March
1976-03-24 09:45:43+00:00,-56.148,-27.427,33.0,5.9,South Sandwich Islands region,earthquake,1976,March
1976-03-21 17:50:09+00:00,-39.241,177.211,34.0,5.0,"26 km SSW of Wairoa, New Zealand",earthquake,1976,March
1976-03-19 02:18:15+00:00,-30.005,-177.132,42.0,5.0,"Kermadec Islands, New Zealand",earthquake,1976,March
1976-03-13 05:22:44+00:00,-6.256,154.716,50.0,6.1,"85 km W of Panguna, Papua New Guinea",earthquake,1976,March
1976-03-11 00:50:32+00:00,-4.361,102.788,67.0,5.0,"63 km SW of Pagar Alam, Indonesia",earthquake,1976,March
1976-03-10 03:14:58+00:00,-21.158,-178.809,580.0,5.1,Fiji region,earthquake,1976,March
1976-03-09 01:35:31+00:00,7.969,126.538,33.0,5.0,"10 km ESE of Santa Maria, Philippines",earthquake,1976,March
1976-03-08 19:48:09+00:00,-8.632,123.589,33.0,5.2,"107 km NW of Pante Makasar, Timor Leste",earthquake,1976,March
1976-03-03 22:50:10+00:00,-8.232,121.438,30.0,6.0,"71 km NNW of Ende, Indonesia",earthquake,1976,March
1976-04-29 23:30:17+00:00,-9.205,-79.273,68.0,5.0,"72 km WSW of Puerto Santa, Peru",earthquake,1976,April
1976-04-29 12:54:57+00:00,-62.872,167.626,16.0,5.7,Balleny Islands region,earthquake,1976,April
1976-04-29 06:32:49+00:00,-28.197,-176.877,62.0,6.1,Kermadec Islands region,earthquake,1976,April
1976-04-27 10:17:54+00:00,-10.857,165.922,36.0,5.3,"19 km SE of Lata, Solomon Islands",earthquake,1976,April
1976-04-25 22:47:46+00:00,34.551,139.418,33.0,5.3,"45 km ESE of Shimoda, Japan",earthquake,1976,April
1976-04-23 04:18:22+00:00,12.22,125.415,33.0,5.0,"5 km SSE of Arteche, Philippines",earthquake,1976,April
1976-04-20 12:14:36+00:00,-6.684,154.459,21.0,5.0,"120 km WSW of Panguna, Papua New Guinea",earthquake,1976,April
1976-04-14 14:00:46+00:00,23.221,120.753,33.0,5.5,"31 km ENE of Yujing, Taiwan",earthquake,1976,April
1976-04-09 11:35:34+00:00,0.905,122.375,105.0,5.5,"86 km WNW of Gorontalo, Indonesia",earthquake,1976,April
1976-04-09 07:08:47+00:00,0.782,-79.804,9.0,6.7,"25 km SW of Esmeraldas, Ecuador",earthquake,1976,April
1976-04-08 10:42:53+00:00,-5.608,111.523,503.0,5.2,"115 km NNE of Tayu, Indonesia",earthquake,1976,April
1976-04-08 02:40:27+00:00,40.311,63.773,33.0,7.0,"33 km NE of Gazli, Uzbekistan",earthquake,1976,April
1976-04-06 03:00:44+00:00,-40.93,78.753,33.0,5.4,Mid-Indian Ridge,earthquake,1976,April
1976-04-03 00:26:54+00:00,52.15,-169.614,22.0,5.0,"101 km SSW of Nikolski, Alaska",earthquake,1976,April
1976-04-02 08:31:27+00:00,7.072,-82.555,33.0,5.2,"111 km SSE of Punta de Burica, Panama",earthquake,1976,April
1976-05-28 07:44:13+00:00,-20.609,-173.65,33.0,5.1,"114 km SE of Pangai, Tonga",earthquake,1976,May
1976-05-28 06:10:31+00:00,-58.646,149.253,33.0,5.3,west of Macquarie Island,earthquake,1976,May
1976-05-25 03:28:18+00:00,-18.008,-177.952,614.0,5.4,"289 km E of Levuka, Fiji",earthquake,1976,May
1976-05-24 09:59:29+00:00,-4.942,153.983,116.0,5.5,"201 km ESE of Kokopo, Papua New Guinea",earthquake,1976,May
1976-05-23 16:32:33+00:00,-10.489,-78.322,73.0,5.9,"50 km SSW of Huarmey, Peru",earthquake,1976,May
1976-05-22 03:00:22+00:00,-5.578,154.265,115.0,5.8,"157 km WNW of Panguna, Papua New Guinea",earthquake,1976,May
1976-05-18 06:04:47+00:00,-59.949,154.077,33.0,6.2,west of Macquarie Island,earthquake,1976,May
1976-05-09 07:50:47+00:00,-2.675,101.738,102.0,5.0,"78 km SSE of Sungai Penuh, Indonesia",earthquake,1976,May
1976-05-09 00:53:44+00:00,46.241,13.315,14.0,5.1,"2 km WSW of Taipana, Italy",earthquake,1976,May
1976-05-07 09:41:19+00:00,46.35,12.945,33.0,5.9,"5 km SW of Chiaulis, Italy",earthquake,1976,May
1976-05-05 04:52:51+00:00,-29.934,-177.837,35.0,6.8,Unknown,earthquake,1976,May
1976-06-28 12:15:56+00:00,-9.11,158.665,53.0,5.0,"132 km WNW of Malango, Solomon Islands",earthquake,1976,June
1976-06-25 07:01:08+00:00,35.088,23.311,33.0,5.4,"37 km WSW of Palaióchora, Greece",earthquake,1976,June
1976-06-23 13:49:58+00:00,0.543,134.807,33.0,5.8,"176 km NNE of Manokwari, Indonesia",earthquake,1976,June
1976-06-21 09:11:02+00:00,3.184,96.439,33.0,5.2,"78 km N of Sinabang, Indonesia",earthquake,1976,June
1976-06-20 04:38:08+00:00,24.742,125.929,36.0,5.8,"63 km E of Hirara, Japan",earthquake,1976,June
1976-06-19 06:22:13+00:00,-10.456,161.149,47.0,5.1,"84 km W of Kirakira, Solomon Islands",earthquake,1976,June
1976-06-18 10:13:51+00:00,-15.297,-75.496,33.0,5.6,"36 km WNW of San Juan, Peru",earthquake,1976,June
1976-06-18 00:48:42+00:00,17.552,147.633,33.0,5.2,Mariana Islands region,earthquake,1976,June
1976-06-14 20:14:32+00:00,53.101,159.63,33.0,5.2,"65 km E of Petropavlovsk-Kamchatsky, Russia",earthquake,1976,June
1976-06-13 18:48:12+00:00,-0.264,124.962,32.0,5.1,"173 km S of Tondano, Indonesia",earthquake,1976,June
1976-06-11 15:26:26+00:00,-10.128,161.087,52.0,5.4,"98 km WNW of Kirakira, Solomon Islands",earthquake,1976,June
1976-06-11 05:08:43+00:00,39.949,77.291,32.0,5.3,"123 km ENE of Kashgar, China",earthquake,1976,June
1976-06-10 13:10:39+00:00,-5.298,-104.811,33.0,5.0,central East Pacific Rise,earthquake,1976,June
1976-06-09 22:40:58+00:00,22.665,120.817,40.0,5.1,"43 km ENE of Donggang, Taiwan",earthquake,1976,June
1976-06-09 14:27:43+00:00,-4.862,125.709,33.0,5.6,Banda Sea,earthquake,1976,June
1976-06-04 23:39:36+00:00,-23.101,-68.542,101.0,5.4,"40 km WSW of San Pedro de Atacama, Chile",earthquake,1976,June
1976-06-02 07:47:43+00:00,3.876,126.602,33.0,5.2,"210 km SE of Sarangani, Philippines",earthquake,1976,June
1976-07-30 21:23:15+00:00,39.823,118.327,33.0,5.4,"9 km NW of Zhaogezhuang, China",earthquake,1976,July
1976-07-30 20:06:45+00:00,39.725,118.656,8.0,5.1,"17 km E of Tangjiazhuang, China",earthquake,1976,July
1976-07-28 02:22:41+00:00,3.548,126.656,72.0,5.0,"244 km SSE of Sarangani, Philippines",earthquake,1976,July
1976-07-27 09:09:52+00:00,8.249,94.073,33.0,5.3,"294 km NNW of Sabang, Indonesia",earthquake,1976,July
1976-07-24 10:43:22+00:00,4.846,-82.557,33.0,5.4,south of Panama,earthquake,1976,July
1976-07-21 16:59:44+00:00,40.004,142.126,40.0,5.0,"42 km NNE of Miyako, Japan",earthquake,1976,July
1976-07-17 02:05:22+00:00,5.799,-82.74,25.0,5.5,"247 km S of Punta de Burica, Panama",earthquake,1976,July
1976-07-15 12:58:51+00:00,46.202,13.213,33.0,5.1,"1 km S of Tarcento, Italy",earthquake,1976,July
1976-07-14 07:13:24+00:00,-8.17,114.888,40.0,6.5,"6 km WNW of Seririt, Indonesia",earthquake,1976,July
1976-07-14 03:38:00+00:00,36.044,139.845,65.0,5.0,"5 km W of Iwai, Japan",earthquake,1976,July
1976-07-08 09:47:22+00:00,2.268,-100.251,33.0,5.0,Galapagos Triple Junction region,earthquake,1976,July
1976-07-05 18:28:28+00:00,51.33,-179.156,54.0,5.2,"184 km WSW of Adak, Alaska",earthquake,1976,July
1976-07-01 12:42:29+00:00,19.83,-109.239,33.0,5.2,Revilla Gigedo Islands region,earthquake,1976,July
1976-08-21 16:31:57+00:00,7.058,123.727,63.0,5.0,"41 km W of Rimpeso, Philippines",earthquake,1976,August
1976-08-21 09:46:20+00:00,6.896,123.809,72.0,5.1,"25 km WNW of Gadung, Philippines",earthquake,1976,August
1976-08-18 05:58:34+00:00,6.788,123.849,57.0,5.0,"18 km W of Gadung, Philippines",earthquake,1976,August
1976-08-16 22:29:42+00:00,7.558,123.434,34.0,5.0,"7 km ENE of Dimataling, Philippines",earthquake,1976,August
1976-08-16 18:16:21+00:00,7.037,123.69,26.0,5.6,"44 km NW of Gadung, Philippines",earthquake,1976,August
1976-08-15 18:43:45+00:00,-25.129,179.699,509.0,5.4,south of the Fiji Islands,earthquake,1976,August
1976-08-14 11:10:28+00:00,4.714,118.421,36.0,5.1,"33 km NW of Semporna, Malaysia",earthquake,1976,August
1976-08-12 11:43:11+00:00,12.53,125.983,33.0,5.2,"64 km ENE of Alugan, Philippines",earthquake,1976,August
1976-08-11 22:26:39+00:00,-20.631,169.243,60.0,5.1,"120 km S of Isangel, Vanuatu",earthquake,1976,August
1976-08-09 17:01:51+00:00,12.671,-88.175,82.0,5.2,"59 km SSW of Intipucá, El Salvador",earthquake,1976,August
1976-08-06 14:31:20+00:00,-10.294,-78.671,60.0,5.2,"62 km WSW of Huarmey, Peru",earthquake,1976,August
1976-08-05 16:28:57+00:00,-27.081,-176.327,33.0,5.1,Kermadec Islands region,earthquake,1976,August
1976-09-29 15:39:01+00:00,-22.975,-176.067,33.0,5.4,"215 km SSW of ‘Ohonua, Tonga",earthquake,1976,September
1976-09-29 02:51:27+00:00,29.817,81.39,33.0,5.0,"56 km SSE of Burang, China",earthquake,1976,September
1976-09-25 14:16:11+00:00,-6.152,129.44,179.0,5.1,Banda Sea,earthquake,1976,September
1976-09-25 11:50:26+00:00,39.939,118.365,35.0,5.0,"19 km NNW of Zhaogezhuang, China",earthquake,1976,September
1976-09-23 19:09:42+00:00,-3.662,140.036,33.0,5.3,"135 km SSW of Abepura, Indonesia",earthquake,1976,September
1976-09-21 21:22:42+00:00,0.135,124.802,93.0,5.2,"130 km S of Tondano, Indonesia",earthquake,1976,September
1976-09-21 20:52:10+00:00,0.067,124.892,79.0,5.4,"136 km S of Tondano, Indonesia",earthquake,1976,September
1976-09-20 19:08:56+00:00,-26.649,-115.17,33.0,5.0,southern East Pacific Rise,earthquake,1976,September
1976-09-15 22:49:22+00:00,-17.869,-178.514,609.0,5.1,"230 km E of Levuka, Fiji",earthquake,1976,September
1976-09-15 12:43:41+00:00,-30.955,179.591,450.0,5.1,Kermadec Islands region,earthquake,1976,September
1976-09-14 15:04:37+00:00,18.608,145.626,197.0,5.0,"Pagan region, Northern Mariana Islands",earthquake,1976,September
1976-09-13 08:05:28+00:00,-26.633,-115.192,33.0,5.0,southern East Pacific Rise,earthquake,1976,September
1976-09-11 16:31:12+00:00,46.28,13.157,16.0,5.5,"2 km ENE of Gemona, Italy",earthquake,1976,September
1976-09-10 20:35:19+00:00,6.924,123.738,33.0,5.0,"33 km WNW of Gadung, Philippines",earthquake,1976,September
1976-09-10 14:50:11+00:00,7.797,123.847,53.0,5.5,"6 km SSE of Sapad, Philippines",earthquake,1976,September
1976-09-09 09:39:38+00:00,24.367,121.808,23.0,5.3,"43 km S of Yilan, Taiwan",earthquake,1976,September
1976-09-09 03:32:30+00:00,-6.368,-107.067,33.0,5.0,central East Pacific Rise,earthquake,1976,September
1976-09-06 01:42:17+00:00,7.766,123.684,25.0,5.4,"4 km SW of Caromatan, Philippines",earthquake,1976,September
1976-09-05 20:33:19+00:00,-8.156,120.623,68.0,5.6,"53 km NNE of Ruteng, Indonesia",earthquake,1976,September
1976-09-05 11:50:25+00:00,-28.235,-177.299,61.0,5.1,Kermadec Islands region,earthquake,1976,September
1976-09-04 23:23:46+00:00,62.931,-150.653,123.0,5.4,"48 km N of Petersville, Alaska",earthquake,1976,September
1976-10-26 20:40:59+00:00,4.087,126.657,77.0,5.0,"196 km SE of Sarangani, Philippines",earthquake,1976,October
1976-10-26 13:00:37+00:00,-30.886,-177.26,43.0,5.0,"Kermadec Islands, New Zealand",earthquake,1976,October
1976-10-26 05:59:53+00:00,46.056,150.821,120.0,5.3,"247 km ENE of Kuril’sk, Russia",earthquake,1976,October
1976-10-19 17:41:26+00:00,31.334,141.181,69.0,5.4,"Izu Islands, Japan region",earthquake,1976,October
1976-10-18 10:20:12+00:00,30.076,52.002,20.0,5.1,"46 km E of N?r?b?d, Iran",earthquake,1976,October
1976-10-18 00:51:55+00:00,-33.138,-178.691,33.0,5.7,south of the Kermadec Islands,earthquake,1976,October
1976-10-15 19:50:42+00:00,18.919,-64.469,45.0,5.0,"73 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,1976,October
1976-10-10 12:14:39+00:00,2.711,127.172,54.0,5.0,"143 km NW of Tobelo, Indonesia",earthquake,1976,October
1976-10-08 21:05:31+00:00,18.948,121.303,57.0,5.7,"40 km NNE of Namuac, Philippines",earthquake,1976,October
1976-10-07 08:31:05+00:00,7.003,123.405,14.0,5.1,"47 km S of Panubigan, Philippines",earthquake,1976,October
1976-10-05 06:25:27+00:00,-10.946,41.295,33.0,5.1,"111 km ENE of Mocímboa, Mozambique",earthquake,1976,October
1976-10-03 07:53:48+00:00,-6.983,155.642,56.0,5.5,"75 km SSE of Panguna, Papua New Guinea",earthquake,1976,October
1976-10-01 22:08:32+00:00,-58.256,-24.807,33.0,5.6,South Sandwich Islands region,earthquake,1976,October
1976-11-28 12:53:24+00:00,41.094,140.701,13.0,5.2,"30 km N of Aomori, Japan",earthquake,1976,November
1976-11-27 18:24:28+00:00,-54.089,-59.127,33.0,5.1,Falkland Islands region,earthquake,1976,November
1976-11-27 02:49:47+00:00,40.998,-120.447,5.0,5.0,"26 km S of Likely, California",earthquake,1976,November
1976-11-26 00:35:11+00:00,-29.354,-177.46,33.0,5.3,"Kermadec Islands, New Zealand",earthquake,1976,November
1976-11-24 16:09:18+00:00,52.012,161.369,33.0,5.6,"217 km ESE of Petropavlovsk-Kamchatsky, Russia",earthquake,1976,November
1976-11-23 10:46:36+00:00,51.172,159.291,33.0,5.5,"197 km ESE of Ozernovskiy, Russia",earthquake,1976,November
1976-11-22 18:08:03+00:00,-20.382,-178.43,579.0,5.2,Fiji region,earthquake,1976,November
1976-11-22 04:46:26+00:00,-38.519,78.569,33.0,6.0,Mid-Indian Ridge,earthquake,1976,November
1976-11-20 09:00:45+00:00,-16.105,-176.125,425.0,5.0,"249 km W of Hihifo, Tonga",earthquake,1976,November
1976-11-15 08:03:23+00:00,33.246,47.931,49.0,5.4,"29 km SSW of Vas??n, Iran",earthquake,1976,November
1976-11-12 05:06:02+00:00,44.779,149.266,75.0,5.2,"120 km ESE of Kuril’sk, Russia",earthquake,1976,November
1976-11-11 10:53:28+00:00,0.322,126.103,30.0,5.0,"151 km WSW of Ternate, Indonesia",earthquake,1976,November
1976-11-10 17:28:23+00:00,7.991,126.833,60.0,5.5,"42 km E of Santa Maria, Philippines",earthquake,1976,November
1976-11-08 18:29:24+00:00,-29.661,-177.327,33.0,5.4,"Kermadec Islands, New Zealand",earthquake,1976,November
1976-11-08 06:48:53+00:00,39.681,77.364,33.0,5.0,"120 km E of Kashgar, China",earthquake,1976,November
1976-11-02 19:29:30+00:00,26.704,125.22,218.0,5.5,"210 km N of Hirara, Japan",earthquake,1976,November
1976-11-02 11:19:14+00:00,-29.217,77.815,33.0,5.7,Mid-Indian Ridge,earthquake,1976,November
1976-12-30 22:02:26+00:00,48.21,154.504,41.0,5.2,"298 km SSW of Severo-Kuril’sk, Russia",earthquake,1976,December
1976-12-28 16:44:23+00:00,32.608,142.345,33.0,5.3,"Izu Islands, Japan region",earthquake,1976,December
1976-12-26 02:26:57+00:00,-30.681,-178.191,38.0,5.5,"Kermadec Islands, New Zealand",earthquake,1976,December
1976-12-22 01:01:41+00:00,23.297,143.721,49.0,5.8,"Volcano Islands, Japan region",earthquake,1976,December
1976-12-21 05:55:38+00:00,-22.256,-175.971,127.0,5.0,"143 km SW of Vaini, Tonga",earthquake,1976,December
1976-12-20 17:12:41+00:00,49.078,-128.961,10.0,5.1,"215 km SW of Port McNeill, Canada",earthquake,1976,December
1976-12-20 16:56:41+00:00,-6.844,-76.937,60.0,5.0,"20 km WNW of Saposoa, Peru",earthquake,1976,December
